id,name,furnitureType,subordinateFurnitureType,itemWidth,itemHeight,itemLength
ashleyfurniture.A1000232,Lanza - Spa Pillow,Pillow,,0.4572,,0.4572
ashleyfurniture.A8000001,Aldis Wall Art,DecorativeAccessory,WallArt,0.6096,0.6096,0.0381
ashleyfurniture.A8000002,Ashanti Wall Art,DecorativeAccessory,WallArt,0.6096,0.6096,0.0381
ashleyfurniture.A8000003,Alcott Wall Art,DecorativeAccessory,WallArt,0.6096,0.6096,0.0381
ashleyfurniture.A8000004,Adrianne Wall Art,DecorativeAccessory,WallArt,0.6096,0.6096,0.0381
ashleyfurniture.A8000005,Afton Wall Art,DecorativeAccessory,WallArt,0.6096,0.6096,0.0381
ashleyfurniture.A8000006,Aubrey Wall Art,DecorativeAccessory,WallArt,0.4826,0.8128,0.0381
ashleyfurniture.A8000007,Alwynn Wall Art,DecorativeAccessory,WallArt,0.4826,0.8128,0.0381
ashleyfurniture.A8000008,Anwar Wall Art,DecorativeAccessory,WallArt,0.4826,0.8128,0.0381
ashleyfurniture.A8000009,Andie Wall Art,DecorativeAccessory,WallArt,0.4826,0.8128,0.0381
ashleyfurniture.A8000010,Arlo Wall Art,DecorativeAccessory,WallArt,0.7112,0.7112,0.0254
ashleyfurniture.A8000011,Alick Wall Art,DecorativeAccessory,WallArt,0.7112,0.7112,0.0254
ashleyfurniture.A8000012,Adora Wall Art,DecorativeAccessory,WallArt,0.7112,0.7112,0.0254
ashleyfurniture.A8000013,Aria Wall Art,DecorativeAccessory,WallArt,0.7112,0.7112,0.0254
ashleyfurniture.A8000014,Anders Wall Art,DecorativeAccessory,WallArt,0.9652,0.9652,0.04445
ashleyfurniture.A8000015,Avak Wall Art,DecorativeAccessory,WallArt,0.9652,0.9652,0.04445
ashleyfurniture.A8000016,Abril Wall Art,DecorativeAccessory,WallArt,1.2192,0.9144,0.04445
ashleyfurniture.A8000017,Atley Wall Art,DecorativeAccessory,WallArt,1.2192,0.9144,0.04445
ashleyfurniture.A8000018,Ansley Wall Art,DecorativeAccessory,WallArt,1.2192,0.9144,0.04445
ashleyfurniture.A8000019,Addison Wall Art,DecorativeAccessory,WallArt,0.889,0.762,0.03175
ashleyfurniture.A8000020,Althea Wall Art,DecorativeAccessory,WallArt,0.762,0.889,0.0381
ashleyfurniture.A8000021,Arlette Wall Art,DecorativeAccessory,WallArt,0.889,0.762,0.03175
ashleyfurniture.A8000022,Antonella Wall Art,DecorativeAccessory,WallArt,1.1684,0.9144,0.0381
ashleyfurniture.A8000023,Asteria Wall Art,DecorativeAccessory,WallArt,1.1684,0.9144,0.0381
ashleyfurniture.A8000024,Amberly Wall Art,DecorativeAccessory,WallArt,1.2192,0.9652,0.0381
ashleyfurniture.A8000025,Agda Wall Art,DecorativeAccessory,WallArt,1.27,1.016,0.04445
ashleyfurniture.A8000026,Ardin Wall Art,DecorativeAccessory,WallArt,1.016,1.27,0.04445
ashleyfurniture.A8000027,Archer Wall Art,DecorativeAccessory,WallArt,1.016,1.27,0.04445
ashleyfurniture.A8000028,Aven Wall Art,DecorativeAccessory,WallArt,1.2192,1.8288,0.0635
ashleyfurniture.A8000029,Aura Wall Art,DecorativeAccessory,WallArt,1.2192,1.8288,0.0635
ashleyfurniture.A8000030,Alijah Wall Art,DecorativeAccessory,WallArt,1.8288,1.2192,0.0635
ashleyfurniture.A8000031,Alexey Wall Art,DecorativeAccessory,WallArt,0.6096,0.6096,0.0381
ashleyfurniture.A8000032,Aubin Wall Art,DecorativeAccessory,WallArt,0.4826,0.8128,0.0381
ashleyfurniture.A8000035,Ananya Wall Art,DecorativeAccessory,WallArt,1.2192,0.9144,0.04445
ashleyfurniture.A8000037,Akello Wall Art,DecorativeAccessory,WallArt,1.016,1.27,0.04445
ashleyfurniture.A8000038,Achelle Wall Art,DecorativeAccessory,WallArt,1.2192,1.2192,0.04445
ashleyfurniture.A8000039,Arabelle Wall Art,DecorativeAccessory,WallArt,1.2192,0.9144,0.0381
ashleyfurniture.A8000040,Ailish Wall Art,DecorativeAccessory,WallArt,1.016,1.27,0.0381
ashleyfurniture.A8000041,Abe Wall Art,DecorativeAccessory,WallArt,1.2192,1.2192,0.0381
ashleyfurniture.A8000042,Annora Wall Art,DecorativeAccessory,WallArt,1.8288,1.2192,0.05715
ashleyfurniture.B131-38,Zayley Media Chest,MediaStorage,MediaChest,0.762,0.9398,0.508
ashleyfurniture.B131-46,Zayley Chest,ChestOfDrawers,,0.762,1.2446,0.4064
ashleyfurniture.B131-53,Zayley Twin Panel Headboard,Headboard,,1.1176,1.2192,0.0762
ashleyfurniture.B131-87,Zayley Full Panel Headboard,Headboard,,1.4986,1.2192,0.0762
ashleyfurniture.B131-92,Zayley Nightstand,ChestOfDrawers,Nightstand,0.5842,0.6096,0.4064
ashleyfurniture.B138-38,Maribel Media Chest,MediaStorage,MediaChest,1.0414,0.9398,0.508
ashleyfurniture.B138-46,Maribel Chest,ChestOfDrawers,,0.8382,1.3716,0.4064
ashleyfurniture.B138-53,Maribel Twin Panel Headboard,Headboard,,1.0922,1.3462,0.0762
ashleyfurniture.B138-57,Maribel Queen / Full Panel Headboard,Headboard,,1.651,1.3462,0.0762
ashleyfurniture.B138-58,Maribel King / California King Panel Headboard,Headboard,,2.0574,1.3462,0.0762
ashleyfurniture.B138-87,Maribel Full Panel Headboard,Headboard,,1.4732,1.3462,0.0762
ashleyfurniture.B138-91,Maribel Nightstand,ChestOfDrawers,Nightstand,0.5842,0.6096,0.4064
ashleyfurniture.B139-53,Bostwick Shoals Twin Panel Headboard,Headboard,,1.0922,1.3462,0.0762
ashleyfurniture.B165-38,Aleydis Media Chest,MediaStorage,MediaChest,1.0668,0.9398,0.508
ashleyfurniture.B165-58,Aleydis King Upholstered Headboard,Headboard,,2.032,1.3462,0.0762
ashleyfurniture.B165-77,Aleydis Queen / Full Panel Headboard,Headboard,,1.6002,1.3462,0.0762
ashleyfurniture.B165-78,Aleydis King / California King Panel Headboard,Headboard,,2.032,1.3462,0.0762
ashleyfurniture.B179-39,Esmarelda Media Chest,MediaStorage,MediaChest,1.016,1.0414,0.508
ashleyfurniture.B179-46,Esmarelda Chest,ChestOfDrawers,,0.8128,1.3716,0.4064
ashleyfurniture.B179-57,Esmarelda Queen / Full Panel Headboard,Headboard,,1.6256,1.3716,0.0762
ashleyfurniture.B179-58,Esmarelda King Panel Headboard,Headboard,,2.032,1.3716,0.0762
ashleyfurniture.B179-77,Esmarelda Queen Sleigh Headboard,Headboard,,1.6002,1.3716,0.254
ashleyfurniture.B179-92,Esmarelda Nightstand,ChestOfDrawers,Nightstand,0.5334,0.635,0.4064
ashleyfurniture.B186-38,Obsidian Bayou Media Chest,MediaStorage,MediaChest,0.9652,0.889,0.508
ashleyfurniture.B186-57,Obsidian Bayou Queen / Full Panel Headboard,Headboard,,1.6256,1.3462,0.0508
ashleyfurniture.B186-58,Obsidian Bayou King / California King Panel Headboard,Headboard,,2.0574,1.3462,0.0508
ashleyfurniture.B186-92,Obsidian Bayou Nightstand,ChestOfDrawers,Nightstand,0.508,0.635,0.4064
ashleyfurniture.B323-46,Dyrham Chest,ChestOfDrawers,,0.7874,1.1938,0.4064
ashleyfurniture.B323-92,Dyrham Nightstand,ChestOfDrawers,Nightstand,0.508,0.5842,0.4064
ashleyfurniture.B489-46,Alyndale Chest,ChestOfDrawers,,0.8128,1.27,0.4318
ashleyfurniture.B489-57,Alyndale Queen Upholstered Headboard,Headboard,,1.7018,1.0922,0.1016
ashleyfurniture.B489-58,Alyndale King / California King Upholstered Headboard,Headboard,,2.1082,1.0922,0.1016
ashleyfurniture.B489-92,Alyndale Nightstand,ChestOfDrawers,Nightstand,0.6096,0.508,0.4318
ashleyfurniture.B531-92,Martini Studio Nightstand,ChestOfDrawers,Nightstand,0.6604,0.7112,0.4064
ashleyfurniture.B541-91,Hyden Nightstand,ChestOfDrawers,Nightstand,0.7112,0.6096,0.4064
ashleyfurniture.B565-93,Burkesville Night Stand,ChestOfDrawers,Nightstand,0.7112,0.7366,0.4572
ashleyfurniture.B604-92,Hardinsburg Nightstand,ChestOfDrawers,Nightstand,0.6858,0.6604,0.4572
ashleyfurniture.B671-93,Greensburg Nightstand,ChestOfDrawers,Nightstand,0.7366,0.762,0.4826
ashleyfurniture.B699-93,Flemingsburg Nightstand,ChestOfDrawers,Nightstand,0.8382,0.8382,0.4826
ashleyfurniture.B702-38,Masterton Media Chest,MediaStorage,MediaChest,0.8382,0.9144,0.508
ashleyfurniture.B702-91,Masterton Nightstand,ChestOfDrawers,Nightstand,0.5334,0.5588,0.508
ashleyfurniture.B710-38,Culverden Media Chest,MediaStorage,MediaChest,0.9652,0.9144,0.508
ashleyfurniture.B710-92,Culverden Nightstand,ChestOfDrawers,Nightstand,0.508,0.5334,0.4318
ashleyfurniture.B711-38,Howick Media Chest,MediaStorage,MediaChest,0.9652,0.9144,0.508
ashleyfurniture.B711-92,Howick Nightstand,ChestOfDrawers,Nightstand,0.508,0.5334,0.4318
ashleyfurniture.D326-01,Hessley Upholstered Side Chair,Chair,SideChair,0.5334,0.9906,0.5842
ashleyfurniture.D326-25,Hessley Dining Room Table,Table,DiningTable,1.016,0.7874,1.6256
ashleyfurniture.D391-01,Haulani Upholstered Side Chair,Chair,SideChair,0.4826,0.9652,0.5334
ashleyfurniture.D391-25,Haulani Dining Room Table,Table,DiningTable,0.889,0.762,1.6002
ashleyfurniture.D391-60,Haulani Dining Room Server,Cabinet,Sideboard,1.2192,0.8128,0.4064
ashleyfurniture.D410-03,Baraga Upholstered Side Chair,Chair,SideChair,0.4826,0.9398,0.6096
ashleyfurniture.D410-04,Baraga Upholstered Side Chair,Chair,SideChair,0.4572,0.9398,0.6096
ashleyfurniture.D410-25,Baraga Rectangular Dining Room Table,Table,DiningTable,1.5494,0.762,0.9144
ashleyfurniture.D410-26,Baraga Rectangular Dining Room Table,Table,DiningTable,1.6764,0.762,0.9652
ashleyfurniture.D432-01,Hansai Upholstered Side Chair,Chair,SideChair,0.4826,0.9652,0.6096
ashleyfurniture.D432-38,Hansai Dining Room Table,Table,DiningTable,1.3716,0.762,1.3716
ashleyfurniture.D432-60,Hansai Dining Room Server,Cabinet,Sideboard,1.3716,0.889,0.4064
ashleyfurniture.D5100-10,Daryl Dining Room Chair,Chair,,0.5334,0.889,0.6096
ashleyfurniture.D5100-12,Daryl Dining Room Chair,Chair,,0.5334,0.889,0.6096
ashleyfurniture.D531-01,Martini Studio Upholstered Side Chair,Chair,SideChair,0.4826,1.016,0.5842
ashleyfurniture.D531-35.1,Martini Studio Dining Room Extension Table,Table,DiningTable,1.0668,0.762,1.524
ashleyfurniture.D531-35.2,Martini Studio Dining Room Extension Table,Table,DiningTable,1.0668,0.762,1.9812
ashleyfurniture.D565-01,Burkesville Slipcover Side Chair,Chair,SideChair,0.4826,1.016,0.635
ashleyfurniture.D565-02,Burkesville Upholstered Side Chair,Chair,SideChair,0.4826,1.016,0.5588
ashleyfurniture.D565-03,Burkesville Slipcover Side Chair,Chair,SideChair,0.4826,1.016,0.635
ashleyfurniture.D565-25,Burkesville Rectangular Dining Room Table,Table,DiningTable,1.143,0.762,1.778
ashleyfurniture.D565-35.1,Burkesville Dining Room Trestle Table,Table,DiningTable,1.0668,0.762,1.778
ashleyfurniture.D565-35.2,Burkesville Dining Room Trestle Table,Table,DiningTable,1.0668,0.762,2.2352
ashleyfurniture.D565-60,Burkesville Server,Cabinet,Sideboard,1.524,0.9144,0.4572
ashleyfurniture.D697D35.1,Porter Extension Dining Table,Table,DiningTable,1.0668,0.762,1.778
ashleyfurniture.D697D35.2,Porter Extension Dining Table,Table,DiningTable,1.0668,0.762,2.2352
ashleyfurniture.H319-11,Cross Island Drop Front Desk,Desk,,0.7112,1.1176,0.4572
ashleyfurniture.L120324,Quennell Table Lamp,Lamp,TableLamp,0.4064,0.71755,0.2413
ashleyfurniture.L121844,Patience Table Lamp,Lamp,TableLamp,0.3302,0.635,0.3302
ashleyfurniture.L125264,Quin Table Lamp,Lamp,TableLamp,0.4191,0.7112,0.2413
ashleyfurniture.L126064,Questa Table Lamp,Lamp,TableLamp,0.3937,0.7493,0.3937
ashleyfurniture.L140644,Quinlan Table Lamp,Lamp,TableLamp,0.4064,0.7493,0.2794
ashleyfurniture.L207941,Oakleigh Floor Lamp,Lamp,FloorLamp,0.381,1.5367,0.381
ashleyfurniture.L207944,Oakleigh Table Lamp,Lamp,TableLamp,0.3683,0.76835,0.3683
ashleyfurniture.L208183,Omelia Buffet Lamp,Lamp,,0.34925,0.8763,0.34925
ashleyfurniture.L208184,Omelia Table Lamp,Lamp,TableLamp,0.381,0.8128,0.381
ashleyfurniture.L211941,Ponder Floor Lamp,Lamp,FloorLamp,0.6604,1.4986,0.6604
ashleyfurniture.L211944,Ponder Table Lamp,Lamp,TableLamp,0.4064,0.6985,0.4064
ashleyfurniture.L246084,Olicia Table Lamp,Lamp,TableLamp,0.3683,0.70485,0.3683
ashleyfurniture.L292151,Natane Floor Lamp,Lamp,FloorLamp,0.3683,1.63195,0.3683
ashleyfurniture.L304893,Olsa Buffet Lamp,Lamp,,0.3302,0.88265,0.3302
ashleyfurniture.L304894,Olsa Table Lamp,Lamp,TableLamp,0.3937,0.84455,0.3937
ashleyfurniture.L311154,Oriel Table Lamp,Lamp,TableLamp,0.3683,0.7493,0.3683
ashleyfurniture.L313334,Quelsey Table Lamp,Lamp,TableLamp,0.4445,0.7747,0.3048
ashleyfurniture.L319914,Olinda Table Lamp,Lamp,TableLamp,0.40005,0.7239,0.2413
ashleyfurniture.L331104,Orene Table Lamp,Lamp,TableLamp,0.4191,0.7747,0.3048
ashleyfurniture.L406894,Omaris Table Lamp,Lamp,TableLamp,0.3937,0.8128,0.2159
ashleyfurniture.L410571,Pluma Floor Lamp,Lamp,FloorLamp,0.254,1.2192,0.254
ashleyfurniture.L410574,Pluma Table Lamp,Lamp,TableLamp,0.2667,0.62865,0.2667
ashleyfurniture.L411121,Parry Floor Lamp,Lamp,FloorLamp,0.4572,1.524,0.2794
ashleyfurniture.L411124,Parry Table Lamp,Lamp,TableLamp,0.4064,0.6096,0.254
ashleyfurniture.L412291,Poloma Floor Lamp,Lamp,FloorLamp,1.1684,1.6256,0.381
ashleyfurniture.L412294,Poloma Table Lamp,Lamp,TableLamp,0.381,0.6731,0.381
ashleyfurniture.L413121,Maisie Floor Lamp,Lamp,FloorLamp,0.3937,1.524,0.22225
ashleyfurniture.L416044,Pallas Table Lamp,Lamp,TableLamp,0.4318,0.6096,0.254
ashleyfurniture.L417291,Mitzi Floor Lamp,Lamp,FloorLamp,0.2413,1.51765,0.3937
ashleyfurniture.L431044,Panya Table Lamp,Lamp,TableLamp,0.1651,0.42545,0.1651
ashleyfurniture.L434674,Quenteria Table Lamp,Lamp,TableLamp,0.4191,0.7493,0.4191
ashleyfurniture.L440234,Olivia Table Lamp,Lamp,TableLamp,0.381,0.7239,0.381
ashleyfurniture.L441233,Odelle Buffet Lamp,Lamp,,0.33655,0.8636,0.33655
ashleyfurniture.L441234,Odelle Table Lamp,Lamp,TableLamp,0.3937,0.7747,0.3937
ashleyfurniture.L442234,Ondreya Table Lamp,Lamp,TableLamp,0.4318,0.7874,0.4318
ashleyfurniture.L443294,Pamela Table Lamp,Lamp,TableLamp,0.4445,0.8128,0.2794
ashleyfurniture.L508994,Olympia Table Lamp,Lamp,TableLamp,0.4318,0.8382,0.4318
ashleyfurniture.L611049,Perjakta Floor Lamp,Lamp,FloorLamp,1.2192,2.1082,0.4064
ashleyfurniture.L702122,Meredith Desk Lamp,Lamp,DeskLamp,0.508,0.67945,0.1905
ashleyfurniture.L706122,Pavan Desk Lamp,Lamp,DeskLamp,0.508,0.5842,0.15875
ashleyfurniture.L707121,Qadan Floor Lamp,Lamp,FloorLamp,0.6858,1.5748,0.15875
ashleyfurniture.L707122,Qadan Desk Lamp,Lamp,DeskLamp,0.57785,0.9017,0.12065
ashleyfurniture.L708882,Paton Desk Lamp,Lamp,DeskLamp,0.381,0.55245,0.127
ashleyfurniture.L709082,Qoryn Desk Lamp,Lamp,DeskLamp,0.254,0.508,0.3048
ashleyfurniture.L710041,Quetzal-Black Nickel Floor Lamp,Lamp,FloorLamp,0.6096,1.7018,0.5842
ashleyfurniture.L710042,Quetzal - Black Nickel Desk Lamp,Lamp,DeskLamp,0.3556,0.9652,0.3302
ashleyfurniture.L710111,Quetzal - Antique Brass Floor Lamp,Lamp,FloorLamp,0.6096,1.7018,0.5842
ashleyfurniture.L710112,Quetzal - Antique Brass Desk Lamp,Lamp,DeskLamp,0.3556,0.9652,0.3302
ashleyfurniture.L741561,Nuray Floor Lamp,Lamp,FloorLamp,0.43815,1.3081,0.2794
ashleyfurniture.L801524,Nyssa Table Lamp,Lamp,TableLamp,0.2794,0.60325,0.2794
ashleyfurniture.L814124,Neddie Table Lamp,Lamp,TableLamp,0.2794,0.5969,0.2794
ashleyfurniture.L815714,Nyx Table Lamp,Lamp,TableLamp,0.2921,0.6096,0.2921
ashleyfurniture.L818554,Olori Table Lamp,Lamp,TableLamp,0.2159,0.5969,0.2159
ashleyfurniture.L825014,Pepper Table Lamp,Lamp,TableLamp,0.3302,0.5842,0.3302
ashleyfurniture.L826644,Pangi Table Lamp,Lamp,TableLamp,0.254,0.62865,0.254
ashleyfurniture.Q211005Q,Mila - Onyx Queen Comforter Set,ComforterSet,,2.3368,,2.3876
ashleyfurniture.Q211007K,Mila - Onyx King Comforter Set,ComforterSet,,2.7432,,2.3876
ashleyfurniture.Q216005Q,Maxine - Gray Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q216007K,Maxine - Gray King Comforter Set,ComforterSet,,2.7432,,2.4384
ashleyfurniture.Q217005Q,Mirabel - Multi Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q217007K,Mirabel - Multi King Comforter Set,ComforterSet,,2.7432,,2.4384
ashleyfurniture.Q221005Q,Vista - Paisley Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q221007K,Vista - Paisley King Comforter Set,ComforterSet,,2.6416,,2.4384
ashleyfurniture.Q222004K,Hattie - Ginger King Comforter Set,ComforterSet,,2.0066,,2.0574
ashleyfurniture.Q222004Q,Hattie - Ginger Queen Comforter Set,ComforterSet,,1.524,,2.032
ashleyfurniture.Q222014K,Hattie - Apple King Comforter Set,ComforterSet,,2.0066,,2.0574
ashleyfurniture.Q222014Q,Hattie - Apple Queen Comforter Set,ComforterSet,,1.524,,2.032
ashleyfurniture.Q222024K,Hattie - Aqua King Comforter Set,ComforterSet,,2.0066,,2.0574
ashleyfurniture.Q222024Q,Hattie - Aqua Queen Comforter Set,ComforterSet,,1.524,,2.032
ashleyfurniture.Q227005Q,Mason - Spa Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q227007K,Mason - Spa Queen Comforter Set,ComforterSet,,2.6416,,2.4384
ashleyfurniture.Q235005Q,Quinn - Onyx Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q235007K,Quinn - Onyx King Comforter Set,ComforterSet,,2.6416,,2.4384
ashleyfurniture.Q239001T,Jake - Red Twin Comforter Set,ComforterSet,,1.7272,,2.1844
ashleyfurniture.Q239003F,Jake - Red Full Comforter Set,ComforterSet,,2.1844,,2.1844
ashleyfurniture.Q241001T,Bubbles - Lime Twin Comforter Set,ComforterSet,,1.7272,,2.1844
ashleyfurniture.Q241003F,Bubbles - Lime Full Comforter Set,ComforterSet,,2.1844,,2.1844
ashleyfurniture.Q258004K,Luna - Lime King Comforter Set,ComforterSet,,2.7432,,2.4384
ashleyfurniture.Q258004Q,Luna - Lime Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q266004K,Onani - Lime King Comforter Set,ComforterSet,,2.7432,,2.4384
ashleyfurniture.Q266004Q,Onani - Lime Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q272004K,Zela - Gray King Comforter Set,ComforterSet,,2.7432,,2.4384
ashleyfurniture.Q272004Q,Zela - Gray Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q276005Q,Lilith - Silver Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q276007K,Lilith - Silver King Comforter Set,ComforterSet,,2.7432,,2.4384
ashleyfurniture.Q280001T,Lattice - Multi Twin Comforter Set,ComforterSet,,1.7272,,2.1844
ashleyfurniture.Q280003F,Lattice - Multi Full Comforter Set,ComforterSet,,2.1844,,2.1844
ashleyfurniture.Q285001T,Phoenix - Stripe Twin Comforter Set,ComforterSet,,1.7526,,2.1844
ashleyfurniture.Q285003F,Phoenix - Stripe Full Comforter Set,ComforterSet,,2.1844,,2.1844
ashleyfurniture.Q286005Q,Amalia - Red Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q286007K,Amalia - Red King Comforter Set,ComforterSet,,2.7432,,2.4384
ashleyfurniture.Q297005Q,Charla - Brown Queen Comforter Set,ComforterSet,,2.3368,,2.4384
ashleyfurniture.Q297007K,Charla - Brown King Comforter Set,ComforterSet,,2.7432,,2.4384
ashleyfurniture.R099002,Wilkes - Gray 5x8 Rugs,Rug,,1.524,0.042926,2.3622
ashleyfurniture.R139002,Popstar - Plum 5x7 Rug,Rug,,1.3208,0.006096,2.0574
ashleyfurniture.R144002,Lyons - Multi 5x7 Rug,Rug,,1.3208,0.003048,2.0574
ashleyfurniture.R256002,Pandora - Multi 5x7 Rug,Rug,,1.3208,0.007874,2.0574
ashleyfurniture.R260002,Yuma - Linen 5x7 Rug,Rug,,1.524,0.002794,2.1336
ashleyfurniture.R265002,Maguire - Onyx 5x7 Rug,Rug,,1.524,0.03175,2.1336
ashleyfurniture.R265032,Maguire - Lime 5x7 Rug,Rug,,1.524,0.03175,2.1336
ashleyfurniture.R265052,Maguire - White 5x7 Rug,Rug,,1.524,0.03175,2.1336
ashleyfurniture.R276002,Vito - Multi 5x7 Rug,Rug,,1.3208,0.007874,2.0574
ashleyfurniture.R281002,Miramir - Multi 5x7 Rug,Rug,,1.3208,0.007874,2.0574
ashleyfurniture.R282001,Hartwell - Canyon 8x10 Rug,Rug,,2.3368,0.010922,3.302
ashleyfurniture.R282002,Hartwell - Canyon 5x7 Rug,Rug,,1.524,0.010922,2.1844
ashleyfurniture.R284002,Kylee - Floral 5x7 Rug,Rug,,1.3208,0.002794,2.0574
ashleyfurniture.R287002,Surana - Black 5x7 Rug,Rug,,1.524,0.00889,2.1336
ashleyfurniture.R289002,Kura - Sage 5x7 Rug,Rug,,1.524,0.00889,2.1336
ashleyfurniture.R290002,Eugenia - Multi 5x8 Rug,Rug,,1.524,0.00889,2.3622
ashleyfurniture.R292002,Etienne - Basil 5x7 Rug,Rug,,1.524,0.00889,2.1336
ashleyfurniture.R293002,Haldora - Brown 5x7 Rug,Rug,,1.524,0.00889,2.1336
ashleyfurniture.R300002,Pebble - Brown 5x8 Rug,Rug,,1.524,0.011938,2.3622
ashleyfurniture.R300012,Pebble - Gray 5x8 Rug,Rug,,1.524,0.011938,2.3622
ashleyfurniture.R303011,Capelli - Taupe 8x10 Rug,Rug,,2.4384,0.05588,3.048
ashleyfurniture.R303012,Capelli - Taupe 5x8 Rug,Rug,,1.524,0.05588,2.3622
ashleyfurniture.R308002,Winter Woods - Ebony 5x8 Rug,Rug,,1.6002,0.035052,2.286
ashleyfurniture.R313002,Hyla - Multi 5x7 Rug,Rug,,1.4478,0.010668,2.3622
ashleyfurniture.R314002,Casbah - Citrus 5x7 Rug,Rug,,1.524,0.007112,2.1336
ashleyfurniture.R316002,Cadence - Neutral 5x7 Rug,Rug,,1.5748,0.009906,2.1844
ashleyfurniture.R317002,Geo - Red 5x7 Rug,Rug,,1.5748,0.009906,2.1844
ashleyfurniture.R323002,Emerge - Berry 5x8 Rug,Rug,,1.6002,0.035052,2.286
ashleyfurniture.T158-4,Theo Sofa Console Table,MediaStorage,TvStand,1.2192,0.7112,0.4826
ashleyfurniture.T160-4,Logan Sofa Console Table,MediaStorage,TvStand,1.2192,0.7112,0.4826
ashleyfurniture.T165-4,Wilder Sofa Console Table,MediaStorage,TvStand,1.2192,0.7112,0.4826
ashleyfurniture.T230-6,Lapeer Nesting End Tables,Table,AccentTable,0.6096,0.5842,0.6096
ashleyfurniture.T230-8,Lapeer Nesting Cocktail Tables,Table,AccentTable,0.6096,0.4572,0.6096
ashleyfurniture.T290-1,Heidal Coffee Table,Table,CoffeeTable,1.1938,0.4572,0.6096
ashleyfurniture.T290-2,Heidal End Table,Table,EndTable,0.5588,0.5588,0.5588
ashleyfurniture.T290-4,Heidal Sofa Table,Table,AccentTable,1.1938,0.7112,0.4572
ashleyfurniture.T292-6,Ailani Nesting End Tables,Table,AccentTable,0.6096,0.5842,0.6096
ashleyfurniture.T292-8,Ailani Nesting Cocktail Tables,Table,AccentTable,0.6096,0.4572,0.6096
ashleyfurniture.T352-4,Murphy Sofa Console Table,MediaStorage,TvStand,1.2192,0.762,0.4826
ashleyfurniture.T357-6,Hambly End Table,Table,EndTable,0.6096,0.6096,0.6096
ashleyfurniture.T357-8,Hambly Coffee Table,Table,CoffeeTable,0.9652,0.4826,0.9652
ashleyfurniture.T412-1,Dhyana Coffee Table,Table,CoffeeTable,0.9652,0.508,0.6096
ashleyfurniture.T412-2,Dhyana End Table,Table,EndTable,0.6096,0.6096,0.6096
ashleyfurniture.T431-6,Nuba End Table,Table,EndTable,0.5588,0.5334,0.5588
ashleyfurniture.T431-8,Nuba Coffee Table,Table,CoffeeTable,0.9652,0.4064,0.9652
ashleyfurniture.T479-1,Henning Coffee Table,Table,CoffeeTable,1.27,0.508,0.7112
ashleyfurniture.T479-3,Henning End Table,Table,EndTable,0.6096,0.6096,0.6858
ashleyfurniture.T501-1,Louden Coffee Table,Table,CoffeeTable,1.2192,0.508,0.7112
ashleyfurniture.T501-2,Louden End Table,Table,EndTable,0.6604,0.6096,0.6604
ashleyfurniture.T501-4,Louden Sofa Table,Table,AccentTable,1.2192,0.762,0.4826
ashleyfurniture.T507-6,Hawkstone End Table,Table,EndTable,0.6096,0.6096,0.6096
ashleyfurniture.T507-8,Hawkstone Coffee Table,Table,CoffeeTable,0.9144,0.508,0.9144
ashleyfurniture.T509-1,Elfin Nesting Coffee Tables,Table,AccentTable,1.2192,0.4064,0.6096
ashleyfurniture.T509-2,Elfin Nesting End Tables,Table,AccentTable,0.508,0.5334,0.508
ashleyfurniture.T525-1,Barbourville Rectangular Cocktail Table,Table,CoffeeTable,1.2192,0.4826,0.6096
ashleyfurniture.T525-2,Barbourville Square End Table,Table,EndTable,0.6096,0.635,0.6096
ashleyfurniture.T535-1,Wilkes Coffee Table,Table,CoffeeTable,1.2192,0.508,0.6604
